Protein	Term
Q9UEU0	GO:0031901
Q9UEU0	GO:0031201
Q9UEU0	GO:0005789
Q9UEU0	GO:0031902
O95406	GO:0033116
O95406	GO:0005789
O95406	GO:0012507
Q9UJ37	GO:0000139
Q15366	GO:0005925
Q15366	GO:0070062
Q8N2H4	GO:0005802
Q8N2H4	GO:0032588
P0CG47	GO:0005741
P0CG47	GO:0005789
P0CG47	GO:0070062
P0CG47	GO:0005886
P0CG47	GO:0043025
P0CG47	GO:0005739
O14653	GO:0005794
O14653	GO:0012507
O14653	GO:0000139
O14653	GO:0031201
O14653	GO:0033116
O14653	GO:0031902
Q04760	GO:0070062
Q04760	GO:0005886
Q9UKY0	GO:0005886
O75901	GO:0055037
O75901	GO:0070062
Q8NCN4	GO:0005730
Q8NCN4	GO:0035861
Q9NQZ5	GO:0005741
Q92731	GO:0005739
Q9H3S1	GO:0005887
Q9H3S1	GO:0005886
Q9NUB1	GO:0005759
Q9NUB1	GO:0005739
Q86YW5	GO:0016607
Q86YW5	GO:0005886
Q16773	GO:0005739
O14921	GO:0005886
Q92599	GO:0015630
P15813	GO:0005783
P15813	GO:0005887
P15813	GO:0009897
P15813	GO:0005764
P15813	GO:0005886
P22760	GO:0005789
P56539	GO:0005925
P56539	GO:0005783
P56539	GO:0005887
P56539	GO:0005901
P56539	GO:0005886
O75683	GO:0005694
O15528	GO:0005741
O15528	GO:0005739
Q93099	GO:0070062
P42768	GO:0015629
P42768	GO:0005884
P42768	GO:0070062
P42768	GO:0005886
P42768	GO:0035861
O60260	GO:0005794
O60260	GO:0019005
O60260	GO:0005783
O60260	GO:0016607
O60260	GO:0005739
A2A288	GO:0000932
P09958	GO:0005802
P09958	GO:0000139
P09958	GO:0030173
P09958	GO:0070062
P09958	GO:0005886
P09958	GO:0005796
O00168	GO:0005887
Q9NRA2	GO:0005887
Q9NRA2	GO:0005764
Q9NRA2	GO:0005886
Q6P4H8	GO:0005739
P61586	GO:0005925
P61586	GO:0005789
P61586	GO:0070062
P61586	GO:0005886
P61586	GO:0031234
Q96PL5	GO:0009897
Q96PL5	GO:0005794
Q96PL5	GO:0005886
P07305	GO:0005794
P07305	GO:0017053
P07305	GO:0015629
Q96A58	GO:0005886
P62072	GO:0005758
P62072	GO:0005739
Q6P9B6	GO:0005730
Q9BWQ8	GO:0005783
Q9BWQ8	GO:0005794
Q9UIF3	GO:0015630
O60896	GO:0005887
O60896	GO:0005764
O60896	GO:0005886
Q14627	GO:0009897
P31946	GO:0005925
P31946	GO:0070062
Q14123	GO:0043025
Q8NGJ8	GO:0005886
Q9NYB5	GO:0005887
Q9NYB5	GO:0016323
Q8TAE8	GO:0005743
Q08AM6	GO:0000139
Q08AM6	GO:0031901
Q08AM6	GO:0031902
Q86UD0	GO:0005730
Q8IV36	GO:0005794
Q8IV36	GO:0005881
Q8IV36	GO:0070062
P50440	GO:0070062
P50440	GO:0005758
P50440	GO:0005739
Q8NBM4	GO:0005783
P39748	GO:0000781
P39748	GO:0005739
P39748	GO:0005730
Q9BXJ4	GO:0070062
Q53GT1	GO:0005813
Q53GT1	GO:0072686
Q53GT1	GO:0015630
Q8NH64	GO:0005886
Q6KB66	GO:0045111
P04921	GO:0005887
P04921	GO:0005886
Q9BV23	GO:0005739
Q9BV23	GO:0005886
Q70EL3	GO:0014069
Q6ZMT1	GO:0031234
Q8IYS8	GO:0005813
P09913	GO:0005783
Q9BQG1	GO:0005886
P43250	GO:0005886
Q07011	GO:0009897
Q07011	GO:0005887
Q07011	GO:0005886
Q8N387	GO:0005886
Q5T2D2	GO:0005886
P48059	GO:0005925
Q9GZM8	GO:0005813
Q9GZM8	GO:0000776
Q13257	GO:0072686
Q8TEB7	GO:0005783
Q13283	GO:0005925
Q13283	GO:0010494
Q9NY37	GO:0005887
Q9NY37	GO:0005886
Q9BZE1	GO:0005743
Q9BZE1	GO:0005739
Q13231	GO:1904724
Q13231	GO:0035580
Q5FBB7	GO:0000776
P0C8F1	GO:0001669
Q14978	GO:0005730
P10606	GO:0005743
Q96EV8	GO:0030672
Q96EV8	GO:0015630
Q96EV8	GO:0005886
P43354	GO:0016607
Q15569	GO:0005813
Q8IU60	GO:0000932
A5D8V7	GO:0036064
Q9BXF9	GO:0015630
Q9BXF9	GO:0070062
P04066	GO:0035578
P04066	GO:0070062
P04066	GO:0043202
P04066	GO:0005764
Q16820	GO:0005887
P68363	GO:0015630
Q9UQ90	GO:0005743
Q9UQ90	GO:0005739
P51513	GO:0005730
Q8NE62	GO:0005743
P06331	GO:0009897
P06331	GO:0042571
P06331	GO:0005886
Q92820	GO:1904724
Q92820	GO:0035578
Q92820	GO:0070062
Q92820	GO:0035580
Q86VZ6	GO:0017053
P00367	GO:0005783
P00367	GO:0005759
P00367	GO:0005739
Q7LBE3	GO:0005887
Q7LBE3	GO:0070062
Q7LBE3	GO:0016324
Q7LBE3	GO:0005886
Q9NZC2	GO:0005886
Q9H3Z4	GO:0005794
Q9H3Z4	GO:0035579
Q9H3Z4	GO:0035577
Q9H3Z4	GO:0005886
Q9H3Z4	GO:0005739
D6RGH6	GO:0005730
O75534	GO:0005886
Q9UQF2	GO:0005886
Q9ULC3	GO:0005813
Q9ULC3	GO:0005776
Q9ULC3	GO:0005886
P27448	GO:0070062
P27448	GO:0030425
P27448	GO:0005886
Q9NPY3	GO:0070821
Q9NPY3	GO:0101003
Q9NPY3	GO:0035579
Q9NPY3	GO:0005886
P32121	GO:0030139
O15372	GO:0070062
Q16822	GO:0005759
P61024	GO:0000307
P61024	GO:0019005
Q96AH8	GO:0005794
Q96AH8	GO:0005802
Q96AH8	GO:0005764
Q5GH76	GO:0005886
Q9UHR4	GO:0005912
Q9UHR4	GO:0070062
Q9UHR4	GO:0015629
Q969V1	GO:0005887
Q969V1	GO:0005886
O43292	GO:0005739
P15313	GO:0070062
P15313	GO:0016324
P61254	GO:0005730
P61254	GO:0022625
P61254	GO:0070062
P61254	GO:0022626
O75487	GO:0043202
O75487	GO:0070062
Q16348	GO:0005887
Q16348	GO:0070062
Q16348	GO:0005886
Q8NGL3	GO:0005886
P05181	GO:0005789
P53999	GO:0005730
P53999	GO:0070062
Q9NS00	GO:0000139
P50281	GO:0005925
P50281	GO:0045111
P50281	GO:0005887
P50281	GO:0005796
O95395	GO:0000139
O95395	GO:0070062
Q9NZD1	GO:0070062
Q9NZD1	GO:0005886
Q9P035	GO:0030176
Q9P035	GO:0005783
Q9P035	GO:0005925
Q9P035	GO:0031965
Q96LJ7	GO:0005783
Q96JW4	GO:0005886
P61626	GO:0035578
P61626	GO:0035580
P61626	GO:0070062
P61626	GO:1904724
Q9H1C0	GO:0005886
O43175	GO:0070062
Q9NS37	GO:0090575
Q9NS37	GO:0005739
Q7Z4I7	GO:0005925
P20333	GO:0005886
Q9BZD7	GO:0005886
Q7Z6A9	GO:0005887
Q99714	GO:0042645
Q99714	GO:0005759
Q99714	GO:0005739
Q99714	GO:0005886
Q9NPG1	GO:0005886
P03905	GO:0005743
Q9NYY8	GO:0042645
Q9NYY8	GO:0005759
Q9Y2Z9	GO:0005743
Q9Y2Z9	GO:0005739
P19438	GO:0005887
P19438	GO:0000139
P19438	GO:0005886
P56706	GO:0005796
P56706	GO:0070062
P56706	GO:0005886
Q9NS82	GO:0005887
Q9NS82	GO:0005886
Q9NX95	GO:0005881
Q9C0B6	GO:0005783
Q9C0B6	GO:0043025
P61923	GO:0000139
Q9UH03	GO:0015630
Q99755	GO:0005925
Q99755	GO:0005886
Q99755	GO:0016607
Q9NUQ3	GO:0031965
Q5T4B2	GO:0005886
P01374	GO:0005886
Q9H3P7	GO:0005794
Q9H3P7	GO:0000139
Q9C004	GO:0005925
P51810	GO:0005794
P51810	GO:0016324
P42696	GO:0005694
Q9NS61	GO:0008076
Q5SGD2	GO:0005789
Q5SGD2	GO:0070062
P06312	GO:0005886
Q9NZQ7	GO:0015629
Q9NZQ7	GO:0055038
Q9NZQ7	GO:0031901
Q9NZQ7	GO:0009897
Q9NZQ7	GO:0070062
Q9NZQ7	GO:0005886
P09622	GO:0005759
P09622	GO:0005739
O95999	GO:0005881
O95999	GO:0005764
P13726	GO:0005887
P13726	GO:0062023
Q96P66	GO:0005887
P17483	GO:0005813
Q13546	GO:0005739
Q13546	GO:0005886
Q96LA8	GO:0005730
Q8N4B4	GO:0019005
Q13126	GO:0070062
Q16798	GO:0005739
O15520	GO:0062023
O15520	GO:0005886
P38936	GO:0005730
P38936	GO:0000307
P51608	GO:0005813
Q494W8	GO:0005887
Q8NFT8	GO:0005769
P02748	GO:0070062
P84157	GO:0005783
Q6EMK4	GO:0070062
Q6EMK4	GO:0005886
O75386	GO:0005730
O75386	GO:0005886
A4D2G3	GO:0005886
Q9H9E3	GO:0000139
Q9H9E3	GO:0032588
Q8N9L9	GO:0005777
Q86TS9	GO:0005739
P31415	GO:0005783
P31415	GO:0005739
P67812	GO:0005789
Q9BX68	GO:0005741
Q9BX68	GO:0005739
A0A0J9YVY3	GO:0042571
P08195	GO:0005886
P08195	GO:0070062
P08195	GO:0016324
P08195	GO:0016323
Q8IZW8	GO:0005925
Q9UF02	GO:0098978
O14777	GO:0005813
O14777	GO:0000776
Q09FC8	GO:0015630
Q9Y4J8	GO:0005886
Q9UBX2	GO:0031965
Q96AC1	GO:0005925
Q96AC1	GO:0005886
Q96AC1	GO:0031234
Q96AC1	GO:0005912
P16581	GO:0005887
P16581	GO:0005886
Q7Z713	GO:0005739
P47775	GO:0005887
P47775	GO:0005886
Q9BW83	GO:0005794
P09172	GO:0005783
Q9HBM0	GO:0005886
O76021	GO:0005730
Q08AH1	GO:0070062
P48449	GO:0005811
P48449	GO:0005789
Q9H4F1	GO:0000139
Q13183	GO:0005887
Q13183	GO:0070062
Q13183	GO:0016324
Q96S16	GO:0005783
Q8TDV0	GO:0005887
Q86WT6	GO:0016607
Q8NHL6	GO:0005886
P43681	GO:0005887
Q96ED9	GO:0005802
Q96ED9	GO:0005813
P63000	GO:0101003
P63000	GO:0005802
P63000	GO:0005884
P63000	GO:0098978
P63000	GO:0055038
P63000	GO:0005789
P63000	GO:0030027
P63000	GO:0070062
P63000	GO:0005886
P63000	GO:0031234
Q96B77	GO:0005743
Q96B77	GO:0005739
P43005	GO:0005887
P43005	GO:0070062
P43005	GO:0016324
P68104	GO:0005730
P68104	GO:1904813
P68104	GO:0070062
P68104	GO:0005886
Q7L099	GO:0030424
Q7L099	GO:0043025
Q8TBG4	GO:0005759
Q99518	GO:0005789
Q9Y5Y4	GO:0005887
Q9Y5Y4	GO:0005886
Q9Y244	GO:0016607
P19075	GO:0005887
P19075	GO:0070062
P00813	GO:0005764
P00813	GO:0005886
Q13887	GO:0005794
O75394	GO:0005743
P49959	GO:0000781
P49959	GO:0035861
P49959	GO:0016605
Q5W5W9	GO:0005783
P22459	GO:0030424
P22459	GO:0005887
P22459	GO:0008076
Q9UBC9	GO:0070062
Q8IYS5	GO:1904724
Q8IYS5	GO:0070062
Q8IYS5	GO:0005886
Q9NPH3	GO:0005887
Q9NPH3	GO:0005886
P38405	GO:0070062
P38405	GO:0005834
P38405	GO:0005886
P07550	GO:0005887
P07550	GO:0005764
P07550	GO:0005886
P21754	GO:0062023
Q9BRP4	GO:0000502
Q9NP78	GO:0005783
Q9NP78	GO:0030176
Q9NP78	GO:0005789
O75716	GO:0005794
O75716	GO:0005886
Q9HCJ2	GO:0098978
Q9ULW3	GO:0005730
Q96S95	GO:0005813
Q9HB03	GO:0030176
Q9HB03	GO:0005783
Q9HB03	GO:0005789
Q3ZCQ3	GO:0005794
Q3ZCQ3	GO:0005886
Q96AM1	GO:0031965
Q96AM1	GO:0005886
P02775	GO:1904724
P02775	GO:0031093
Q6UUV9	GO:0005886
Q16206	GO:0009897
Q16206	GO:0005886
P00156	GO:0005743
P30050	GO:0014069
P30050	GO:0022626
P30050	GO:0022625
P30050	GO:0070062
Q8N3G9	GO:0005794
Q8N3G9	GO:0005887
Q6IB77	GO:0005759
Q6IB77	GO:0005739
P06241	GO:0031234
P06241	GO:0005886
P07437	GO:0072686
P07437	GO:0015630
P07437	GO:0070062
P35348	GO:0005887
P35348	GO:0031965
P35348	GO:0005886
Q9H9P8	GO:0005743
Q9H9P8	GO:0031305
Q9H9P8	GO:0005739
Q96PG2	GO:0005886
Q9NW13	GO:0005730
Q6QHF9	GO:0005782
Q96LJ8	GO:0005783
P78317	GO:0016605
Q6P2C0	GO:0005747
Q12797	GO:0005783
Q12797	GO:0005789
O00186	GO:0070062
Q15544	GO:0005794
Q8IU57	GO:0005887
Q8IU57	GO:0005886
Q8NBI5	GO:0016323
P07355	GO:0005811
P07355	GO:0090575
P07355	GO:0062023
P07355	GO:0070062
P07355	GO:0005886
P07355	GO:0005912
P07355	GO:0031902
Q00604	GO:0062023
P55087	GO:0009897
P55087	GO:0005887
Q9BY11	GO:0005886
P07947	GO:0005925
P07947	GO:0005794
P07947	GO:0070062
P07947	GO:0005886
P07947	GO:0031234
Q9UQ03	GO:0015629
P35613	GO:0000139
P35613	GO:0030424
P35613	GO:0070062
P35613	GO:0005739
P00395	GO:0005743
Q8NGS3	GO:0005886
Q9UNN8	GO:0005925
Q9UNN8	GO:0005887
Q9UNN8	GO:0070062
Q9UNN8	GO:0005886
Q5VTY9	GO:0005794
Q5VTY9	GO:0005789
Q6IFN5	GO:0005886
Q9H3H5	GO:0030176
Q14919	GO:0090575
Q8TDB6	GO:0005764
Q86YM7	GO:0030425
Q86YM7	GO:0014069
Q86YM7	GO:0005886
Q10469	GO:0005794
Q9Y271	GO:0005887
Q9Y271	GO:0005886
P14550	GO:0070062
Q9NWH2	GO:0005743
P62736	GO:0070062
Q9H611	GO:0000781
Q9H2J7	GO:0005887
Q9H2J7	GO:0005886
Q03113	GO:0005925
Q03113	GO:0043025
Q03113	GO:0005886
P40616	GO:0005794
P40616	GO:0032588
P40616	GO:0005802
P42892	GO:0009897
P42892	GO:0070062
O43264	GO:0005783
O43264	GO:0005811
O43264	GO:0000776
Q13509	GO:0015630
Q13509	GO:0070062
Q13509	GO:0072686
Q9UHN1	GO:0042645
Q9UHN1	GO:0005739
Q6IQ20	GO:0070062
Q9UPT5	GO:0005886
P18825	GO:0005887
P18825	GO:0005886
Q9Y697	GO:0005759
Q9Y697	GO:0005739
O43586	GO:0005884
Q9NRF2	GO:0005886
Q9Y2Y0	GO:0005813
Q9Y2Y0	GO:0005759
O60828	GO:0016607
Q6NW40	GO:0005886
P50579	GO:0005886
Q13573	GO:0016607
Q13573	GO:0071013
Q08257	GO:0070062
Q7Z3D4	GO:0005794
Q7Z3D4	GO:0005886
P13861	GO:0005925
P13861	GO:0070062
P13861	GO:0005813
P13861	GO:0005886
P55289	GO:0005912
P55289	GO:0005886
P49888	GO:0031965
Q8N1Q8	GO:0005759
Q10588	GO:0070062
Q10588	GO:0035579
Q10588	GO:0005886
Q9NSC7	GO:0000139
Q13825	GO:0005759
Q13825	GO:0005739
P08729	GO:0045111
P08729	GO:0070062
P02746	GO:0062023
Q00534	GO:0005813
Q00534	GO:0000307
P00492	GO:0070062
Q14247	GO:0005925
Q14247	GO:0005794
Q14247	GO:0005884
Q14247	GO:0005886
Q14247	GO:0008076
Q8IYJ3	GO:0070062
Q8IYJ3	GO:0005886
Q9HC98	GO:0005813
Q9HD36	GO:0005741
Q9HD36	GO:0005739
Q8TBZ6	GO:0070062
Q8TBZ6	GO:0005730
Q8TBZ6	GO:0015629
P49821	GO:0005747
P49821	GO:0005743
P49821	GO:0005739
Q13303	GO:0035579
Q13303	GO:0070821
Q13303	GO:0005886
Q13303	GO:0031234
Q13303	GO:0008076
P07384	GO:1904813
P07384	GO:0070062
P07384	GO:0005886
O00755	GO:0098978
O00755	GO:0070062
O00755	GO:0005886
O00755	GO:0005796
Q13651	GO:0005887
Q13651	GO:0005886
P41732	GO:0005887
P56134	GO:0005743
P56134	GO:0005739
Q9NX24	GO:0000781
Q8ND56	GO:0072686
Q8ND56	GO:0000932
P0C5Z0	GO:0000786
P21397	GO:0005741
P21397	GO:0005739
P56705	GO:0005796
P56705	GO:0070062
P56705	GO:0005886
P15336	GO:0035861
A0A087WYE8	GO:0042571
Q13449	GO:0005886
Q04446	GO:0070062
Q86SQ7	GO:0005813
Q12805	GO:0070062
Q12805	GO:0062023
Q9NSB8	GO:0030425
Q9NSB8	GO:0014069
Q9NSB8	GO:0005886
Q9Y231	GO:0005794
Q9Y231	GO:0000139
Q9Y231	GO:0005802
Q9Y231	GO:0032588
Q15286	GO:0070062
Q15286	GO:0055038
Q15286	GO:0005886
O60637	GO:0005887
O60637	GO:0070062
Q96EG1	GO:0005783
P62805	GO:0070062
P62805	GO:0000786
Q9Y3C5	GO:0070062
Q8N5C1	GO:0005887
O76083	GO:0005886
Q9UNH6	GO:0005769
P26196	GO:0000932
Q07960	GO:0070062
P43490	GO:0070062
P43490	GO:0016607
O95631	GO:0015629
Q8WW43	GO:0005783
Q8WW43	GO:0005789
Q8WW43	GO:0000139
Q8WW43	GO:0005886
Q96B49	GO:0005741
Q17RB0	GO:0005730
Q9HBQ8	GO:0005801
Q99627	GO:0070062
Q09470	GO:0005887
Q09470	GO:0030425
Q09470	GO:0005886
Q09470	GO:0008076
P06744	GO:1904813
P06744	GO:0070062
P06744	GO:0005886
Q14542	GO:0016323
Q14542	GO:0005886
Q96DI7	GO:0071013
Q96DI7	GO:0016607
Q96DI7	GO:0046540
P25686	GO:0031965
A8MTJ3	GO:0005834
A8MTJ3	GO:0005886
P62191	GO:0000502
P22079	GO:0070062
P22079	GO:0016323
O75131	GO:0005925
O75131	GO:0035577
O75131	GO:0005730
O75131	GO:0070062
O75131	GO:0005739
P29622	GO:0070062
P02743	GO:0070062
P02743	GO:0062023
Q6ZMZ0	GO:0005783
P30038	GO:0005759
A0A0A6YYK4	GO:0005886
P48547	GO:0030424
P48547	GO:0008076
P48547	GO:0005886
Q15126	GO:0070062
Q9UJ90	GO:0008076
Q9UJ90	GO:0005886
Q13835	GO:0005912
Q13835	GO:0101003
Q13835	GO:0005886
O75955	GO:0030027
O75955	GO:0016324
O75955	GO:0005769
O75955	GO:0005886
O75955	GO:0070062
O75955	GO:0005912
O75955	GO:0016323
P35268	GO:0005925
P35268	GO:0022626
P35268	GO:0022625
P35268	GO:0070062
P56589	GO:0005783
P56589	GO:0005777
Q6P3S1	GO:0016607
Q15744	GO:0090575
Q15744	GO:0005886
O43895	GO:0070062
O43895	GO:0005886
O95665	GO:0005887
O95665	GO:0005886
Q9UI43	GO:0005739
Q96AA3	GO:0005789
P82930	GO:0005763
P82930	GO:0005743
P82930	GO:0005739
Q8TBH0	GO:0005886
Q9NUM4	GO:0005764
P35610	GO:0005783
P35610	GO:0005789
Q9H741	GO:0000139
P34059	GO:0035578
P34059	GO:0070062
P34059	GO:0043202
Q9UNM6	GO:0000502
Q00535	GO:0000307
Q00535	GO:0005886
Q9UJ96	GO:0070062
Q9UJ96	GO:0008076
Q9UJ96	GO:0005886
O75354	GO:0005794
O75354	GO:0005886
Q9NUJ1	GO:0005759
Q9NUJ1	GO:0005739
P32248	GO:0009897
P32248	GO:0005739
P32248	GO:0005886
O76096	GO:0005794
Q15046	GO:0005739
Q15046	GO:0005886
Q9H6R6	GO:0005794
P43088	GO:0005887
Q3SY17	GO:0005739
P26842	GO:0009897
P26842	GO:0005887
P26842	GO:0005886
P13674	GO:0005783
P13674	GO:0005739
Q96C03	GO:0005741
Q96C03	GO:0005739
Q96C03	GO:0005777
P14679	GO:0005764
Q8WXI4	GO:0070062
P16152	GO:0070062
Q14003	GO:0030424
Q14003	GO:0008076
Q14003	GO:0005886
Q15631	GO:0005783
Q96EU6	GO:0005730
Q92772	GO:0005813
Q8NBK3	GO:0005783
P11182	GO:0042645
P11182	GO:0015630
P43657	GO:0005887
P43657	GO:0005886
Q7L5A8	GO:0005783
Q7L5A8	GO:0005789
Q9UK58	GO:0000307
P41586	GO:0005887
P41586	GO:0005886
Q8N884	GO:0035861
Q8N884	GO:0005886
Q7Z5G4	GO:0000139
Q7Z5G4	GO:0070062
A0A0C4DH43	GO:0009897
A0A0C4DH43	GO:0042571
Q15573	GO:0015630
Q9NR34	GO:0005783
Q9NR34	GO:0000139
Q9NR34	GO:0070062
Q9NRD5	GO:0032588
Q9NRD5	GO:0014069
Q9NRD5	GO:0008021
Q9H2H9	GO:0005887
Q9H2H9	GO:0070062
Q9H2H9	GO:0005886
Q8NDX2	GO:0030672
P20933	GO:0005783
P20933	GO:0035578
P20933	GO:0005764
Q9H6W3	GO:0005730
P51677	GO:0009897
P51677	GO:0005887
P51677	GO:0005886
O43678	GO:0005747
O43678	GO:0005743
P04792	GO:0005925
P04792	GO:0070062
Q9Y2Q9	GO:0005763
Q9Y2Q9	GO:0005743
Q9Y2Q9	GO:0005739
Q6UXS0	GO:0009897
Q8NB16	GO:0005886
Q9NZS2	GO:0005887
Q9NZS2	GO:0005886
Q15904	GO:0070062
Q15904	GO:0005886
Q9Y6N5	GO:0005743
P13473	GO:0101003
P13473	GO:0043202
P13473	GO:0035577
P13473	GO:0070062
P13473	GO:0005764
P13473	GO:0005886
P49448	GO:0005739
Q9Y2D0	GO:0005759
Q9Y2D0	GO:0005739
P30043	GO:0070062
P30043	GO:0005886
Q8N144	GO:0005887
Q8IY45	GO:0019005
P02814	GO:0070062
Q9Y3A4	GO:0005730
Q9Y3A4	GO:0005813
Q9BRG1	GO:0070062
O75674	GO:0070062
O75674	GO:0005764
P49720	GO:0070062
P49720	GO:0000502
P18846	GO:0090575
P27105	GO:0035577
P27105	GO:0005783
P27105	GO:0035579
P27105	GO:0005887
P27105	GO:0070821
P27105	GO:0070062
P27105	GO:0005886
P27105	GO:0005739
P56381	GO:0005743
Q9Y2Q3	GO:0070062
Q9Y2Q3	GO:0005782
Q9Y2Q3	GO:0005739
Q6UXZ3	GO:0005886
Q8NGD1	GO:0005887
O14798	GO:0005886
Q9BXR0	GO:0005741
P27540	GO:0090575
Q8TAA9	GO:0005886
P40879	GO:0005887
P40879	GO:0005886
Q9NS39	GO:0005730
A2RU49	GO:0005759
Q96RF0	GO:0031234
Q96RF0	GO:0055038
Q96RF0	GO:0070062
Q15836	GO:0055037
Q15836	GO:0032588
Q15836	GO:0055038
Q15836	GO:0031201
Q15836	GO:0005886
O75306	GO:0005747
O75306	GO:0005743
O75306	GO:0005739
P02774	GO:0070062
P02774	GO:0043202
Q9UNX9	GO:0008076
O95059	GO:0005730
O95059	GO:0005739
P51809	GO:0005802
P51809	GO:0035577
P51809	GO:0031201
P51809	GO:0030027
P51809	GO:0070062
P51809	GO:0005886
Q5F1R6	GO:0005730
Q96GQ7	GO:0005730
Q96GQ7	GO:0005694
O94919	GO:0070062
Q9Y2J4	GO:0005886
Q13595	GO:0005730
Q96EF6	GO:0019005
O95747	GO:0070062
P27361	GO:0005925
P27361	GO:0005635
P27361	GO:0005769
P27361	GO:0005901
Q6ZSJ9	GO:0014069
P56180	GO:0005886
P20645	GO:0005802
P20645	GO:0005887
P20645	GO:0032588
P20645	GO:0005886
P61158	GO:0005925
P61158	GO:0015629
P61158	GO:0030027
P61158	GO:0070062
Q8NG66	GO:0005730
Q8NG66	GO:0005813
P09237	GO:0070062
P43304	GO:0005743
P43304	GO:0005739
Q9Y3A6	GO:0005783
Q9Y3A6	GO:0005794
Q9Y3A6	GO:0005793
Q9Y3A6	GO:0005801
A0PG75	GO:0005886
Q08209	GO:0005886
Q9Y2J8	GO:0035578
Q9Y2J8	GO:0070062
P30085	GO:0005730
P30085	GO:0070062
P25445	GO:0009897
P25445	GO:0070062
P25445	GO:0005886
P55081	GO:0005813
P55081	GO:0071005
Q6UXL0	GO:0005887
Q13636	GO:0031901
Q13636	GO:0032588
Q13636	GO:0005769
Q13636	GO:0005886
Q9Y3D6	GO:0005739
Q8NEB7	GO:0001669
P16671	GO:0005794
P16671	GO:0035579
P16671	GO:0005887
P16671	GO:0005901
P16671	GO:0005886
Q9UIG8	GO:0005887
Q9UIG8	GO:0005886
Q96DE0	GO:0005730
O75493	GO:0016323
O75367	GO:0000781
O75367	GO:0000786
O75367	GO:0070062
P10451	GO:0005794
P10451	GO:0070062
Q5JQS5	GO:0005886
P51116	GO:0014069
P51116	GO:0022625
P49961	GO:0005887
P49961	GO:0070062
O60907	GO:0072686
O60907	GO:0017053
P0CG04	GO:0009897
P0CG04	GO:0070062
P0CG04	GO:0042571
P0CG04	GO:0005886
Q13588	GO:0005886
Q9BQE3	GO:0015630
Q86WA6	GO:0005741
Q96QV6	GO:0000781
Q96QV6	GO:0070062
Q1AE95	GO:0019005
P56703	GO:0005796
P56703	GO:0070062
P56703	GO:0005886
O95704	GO:0015629
Q96GE9	GO:0005747
Q96GE9	GO:0005743
P0CK97	GO:0005794
Q8TBE1	GO:0033116
Q8TBE1	GO:0005789
Q8TBE1	GO:0030425
Q8TBE1	GO:0012507
Q13156	GO:0000781
Q13156	GO:0035861
Q9UKG4	GO:0005887
Q9UKG4	GO:0005886
A8MV81	GO:0005739
Q8TAM2	GO:0005813
P33993	GO:0005730
P33993	GO:0000781
Q8NE86	GO:0005743
Q8NE86	GO:0031305
Q8NE86	GO:0005739
Q9UBR1	GO:0070062
Q8N3J5	GO:0005759
Q8N3J5	GO:0005739
Q9BSE5	GO:0005739
Q96CG8	GO:0062023
P62280	GO:0005925
P62280	GO:0005730
P62280	GO:0022627
P62280	GO:0022626
P62280	GO:0070062
Q9BXK5	GO:0005739
Q96SA4	GO:0070062
Q9BRV3	GO:0005794
Q9BRV3	GO:0005886
Q8NBV8	GO:0030672
Q8NBV8	GO:0005886
Q96BZ4	GO:0005783
Q96BZ4	GO:0005789
Q96BZ4	GO:0032588
Q96EL2	GO:0005763
Q96EL2	GO:0005743
O95831	GO:0005743
Q4G176	GO:0005759
Q4G176	GO:0005739
Q8TBJ4	GO:0005887
P05937	GO:0030425
P05937	GO:0070062
P05937	GO:0043025
Q96L21	GO:0005783
Q96L21	GO:0022625
Q9Y2B0	GO:0005783
Q9NPI1	GO:0000776
O94810	GO:0005886
Q8NAN2	GO:0005887
Q8NAN2	GO:0005739
P62195	GO:0070062
P62195	GO:0000502
Q5SWA1	GO:0005783
Q9Y6X1	GO:0005783
Q9Y6X1	GO:0005789
Q9Y6X1	GO:0005881
Q6UXI9	GO:0070062
Q6UXI9	GO:0062023
Q9H2F3	GO:0005811
Q9H2F3	GO:0005789
P61956	GO:0016605
Q04900	GO:0005887
Q04900	GO:0005886
Q495T6	GO:0005886
Q16585	GO:0005887
Q92733	GO:0016607
Q96K30	GO:0005813
Q9Y230	GO:0070062
Q9Y230	GO:0005813
Q9Y230	GO:0000786
P49450	GO:0000776
P49450	GO:0000786
P21589	GO:0070062
Q8NBP7	GO:0005794
Q8NBP7	GO:0005783
Q8NBP7	GO:0005764
Q9Y265	GO:0070062
Q9Y265	GO:0000786
P54803	GO:0043202
P54803	GO:0005764
Q15365	GO:0016607
Q15365	GO:0070062
Q14916	GO:0005887
Q14916	GO:0016324
Q14916	GO:0005764
Q14916	GO:0005886
P61764	GO:0070062
P61764	GO:0005886
Q5VXT5	GO:0030672
Q9H313	GO:0005886
Q16515	GO:0005887
Q16515	GO:0005886
Q6NUQ1	GO:0005783
P09471	GO:0005834
P09471	GO:0005886
Q9UHE5	GO:0005783
Q9UHE5	GO:0033116
Q9UHE5	GO:0005789
Q9UHE5	GO:0005793
Q9P0J7	GO:1904813
Q9P0J7	GO:0005886
Q6UXE8	GO:0009897
P11166	GO:0005887
P11166	GO:0000139
P11166	GO:0070062
P11166	GO:0016324
P11166	GO:0005886
Q8IYX1	GO:0070062
Q5VT99	GO:0008076
Q99835	GO:0030425
Q99835	GO:0070062
Q99835	GO:0005901
Q99835	GO:0005886
