Protein	Term
A0A075B7F0	GO:0045087
Q7Z7H5	GO:0006888
Q7Z7H5	GO:0007030
Q969Z4	GO:0006915
Q07866	GO:0007018
P24530	GO:0000122
P24530	GO:0019722
P16860	GO:0007218
P16860	GO:0016525
Q8N2K1	GO:0030433
Q7Z6J8	GO:0051865
Q7Z6J8	GO:0006513
P13631	GO:0000122
P51965	GO:0070936
Q9GZX5	GO:0000122
Q99848	GO:0042273
P52799	GO:0007411
P42331	GO:0006911
P42331	GO:0090630
Q9Y586	GO:0007399
Q9GZV1	GO:0006936
Q9GZV1	GO:0000122
Q9UII6	GO:0007283
Q8IUC6	GO:0051092
Q8IUC6	GO:0043123
Q96PK6	GO:0000398
Q14525	GO:0030855
Q14525	GO:0045109
O15481	GO:0000122
Q9UI10	GO:0050852
Q8NAV1	GO:0000398
Q99832	GO:0050821
Q99832	GO:0061077
O15540	GO:0008285
O15540	GO:0007399
Q96C24	GO:0006887
P60201	GO:0007268
P60201	GO:0021762
Q9HBE4	GO:0042531
Q9HBE4	GO:0051607
Q9HBE4	GO:0042102
Q9HBE4	GO:0032729
Q9HBE4	GO:0050729
Q04727	GO:0090090
Q8WZA1	GO:0016266
O75526	GO:0000398
P78367	GO:0006366
O60783	GO:0032543
Q13363	GO:0008285
Q9NS73	GO:0046330
Q9NS73	GO:0043966
P20823	GO:0060261
Q96BR6	GO:0000122
P15538	GO:0008203
Q16181	GO:0060271
P46109	GO:0070374
P35232	GO:0008285
P35232	GO:0000122
P35232	GO:0050821
P35232	GO:0070374
P35232	GO:0030308
Q9P2N2	GO:0051056
O00311	GO:0000082
O00311	GO:0018105
Q12981	GO:0006890
Q12981	GO:0006915
P19338	GO:0001525
P19338	GO:0017148
P04054	GO:0007015
P0DMS9	GO:0030336
P0DMS9	GO:0009611
P0DMS9	GO:0006954
P0DMS9	GO:0032088
Q12837	GO:0000165
Q9GZQ8	GO:0016236
Q9GZQ8	GO:0000422
Q9BX97	GO:0000165
P51959	GO:0000079
P83436	GO:0006890
P83436	GO:0050821
Q9Y3B3	GO:0007030
P08887	GO:0050829
P08887	GO:0042531
P08887	GO:0032755
Q9H201	GO:0006897
A6NDR6	GO:0007420
Q9P0J1	GO:0006470
O43236	GO:0031398
O43236	GO:0043065
O43236	GO:0006915
Q9Y237	GO:0006364
P0DOY3	GO:0050853
P0DOY3	GO:0006958
P0DOY3	GO:0006911
P0DOY3	GO:0050871
P0DOY3	GO:0006910
P0DOY3	GO:0002250
O43822	GO:0008360
Q9BYN0	GO:0034599
Q9UK45	GO:0000398
Q70Z44	GO:0042391
O14618	GO:0034599
P00742	GO:0051897
Q99784	GO:0043065
P29460	GO:0042531
P29460	GO:0032760
P29460	GO:0042102
P29460	GO:0050829
P29460	GO:0032729
P29460	GO:1901224
P29460	GO:0050729
Q15831	GO:0010508
Q15831	GO:0046777
Q15831	GO:0018107
Q15831	GO:0090090
P32780	GO:0006366
P32780	GO:0000079
Q8TC57	GO:0007283
O15105	GO:0031398
O15105	GO:0000122
O15105	GO:0032436
O15105	GO:0050821
O15105	GO:0030509
O15105	GO:0060395
O15105	GO:0030512
Q6XR72	GO:0043524
Q6XR72	GO:0070374
P23975	GO:0007268
P23975	GO:0035725
O43347	GO:0007399
O43347	GO:0007417
Q9BYE0	GO:0009952
Q96K80	GO:0000381
A6NF83	GO:0045786
A6NF83	GO:0000122
P37840	GO:0007268
P37840	GO:0034599
P37840	GO:0043065
P37840	GO:0006919
P37840	GO:0050729
Q96BF3	GO:0045766
Q9NZI8	GO:0007399
Q8TDD2	GO:0001649
Q16527	GO:0030036
O43174	GO:0006805
O43676	GO:0006120
O43676	GO:0032981
O43676	GO:0042776
Q9Y2D1	GO:0008285
Q9Y679	GO:0030433
O75496	GO:0006275
O75496	GO:0045786
Q9Y2Z0	GO:0050821
P31749	GO:0071356
P31749	GO:0032091
P31749	GO:0010595
P31749	GO:0018105
P31749	GO:0030307
P31749	GO:0033138
P31749	GO:0046777
P31749	GO:0018107
P31749	GO:0006469
O75865	GO:0006888
P25116	GO:0008285
P25116	GO:0007200
P25116	GO:0032755
P25116	GO:0032757
P25116	GO:0043123
P25116	GO:0006919
P25116	GO:0009611
Q9UMX0	GO:0071456
Q9UMX0	GO:0031398
Q9UMX0	GO:0030433
Q9UMX0	GO:0016241
Q9UMX0	GO:0016236
Q96RD0	GO:0007608
Q8TAF3	GO:0000724
Q8TAF3	GO:0016579
Q6L8Q7	GO:0071346
Q6L8Q7	GO:0051607
Q15796	GO:0007179
Q15796	GO:0030509
Q15007	GO:0000381
P23435	GO:0007268
P23435	GO:0007399
Q969M3	GO:0006888
O94876	GO:0090148
P62308	GO:0000398
Q9UNK0	GO:0006906
P06576	GO:1902600
P06576	GO:0001649
P06576	GO:0001525
Q99728	GO:0006282
Q99728	GO:0043065
Q99728	GO:0045786
Q99728	GO:0051865
P24046	GO:0007268
P24046	GO:0042391
Q99684	GO:0071222
Q9Y6C9	GO:0043065
Q8N7J2	GO:0090090
Q8WVD3	GO:0000724
Q96A05	GO:0016241
Q16514	GO:0006367
Q16514	GO:0060261
Q16514	GO:0006282
Q16514	GO:0043966
O75390	GO:0005975
Q8TAD2	GO:0006954
Q8TAD2	GO:0032757
Q8TAD2	GO:0032755
O75676	GO:0051092
O75676	GO:0018105
Q9Y2U2	GO:0071805
Q5W0B1	GO:0006275
Q5W0B1	GO:0051865
Q5W0B1	GO:0006513
P34096	GO:0050830
Q9Y251	GO:0007160
Q9Y251	GO:0051897
A0A1B0GW35	GO:0006887
P25063	GO:0043406
Q6Q788	GO:0042632
Q8NE79	GO:0007507
Q8NE79	GO:0007517
Q8NE79	GO:0042391
Q00978	GO:0006366
Q96C36	GO:0034599
Q9H0E7	GO:0016579
O15525	GO:0000122
O15519	GO:0006919
O15519	GO:0043123
O15519	GO:0006915
O43395	GO:0000398
Q96A35	GO:0032543
Q9P2T0	GO:0007283
O94905	GO:0030433
P48551	GO:0098586
P48551	GO:0051607
Q9BX46	GO:0000381
Q9HC52	GO:0000122
Q9Y2R5	GO:0032543
Q9H172	GO:0042632
P62857	GO:0002181
P62857	GO:0006364
P62987	GO:0002181
P42081	GO:0042102
Q9H342	GO:0007608
Q99653	GO:0032088
P54802	GO:0007399
Q96PP8	GO:0032731
Q6ZMN8	GO:0000079
P53370	GO:0008285
P53370	GO:0045786
O14773	GO:0030855
O14773	GO:0007399
O14773	GO:0007417
Q12933	GO:0046330
Q12933	GO:0051865
Q12933	GO:0043123
P02649	GO:0008203
P02649	GO:0043524
P02649	GO:0050728
P02649	GO:0090090
P28799	GO:0050821
Q92551	GO:0046854
O95841	GO:0007169
P06753	GO:0007015
O75494	GO:0000398
Q7Z2H8	GO:1902600
P50616	GO:0017148
P26441	GO:0043524
P26441	GO:0042531
Q49SQ1	GO:0006954
Q49SQ1	GO:0007200
Q49SQ1	GO:0007204
O95070	GO:0006888
Q5KU26	GO:0006910
Q5KU26	GO:0045087
P53667	GO:0030036
P53667	GO:0007266
P53667	GO:0007399
Q07666	GO:0050852
Q07666	GO:0000381
Q07666	GO:0000082
P78356	GO:0046854
P31751	GO:0018105
P08173	GO:0007268
P08173	GO:0007187
Q15937	GO:0000122
Q6P1L8	GO:0032543
Q8N5H3	GO:0030512
P08697	GO:0046330
P08697	GO:0070374
O60220	GO:0007399
Q9NYM9	GO:0042147
Q9Y6I3	GO:0006897
O95677	GO:0007601
P17098	GO:0000122
Q92185	GO:0005975
Q8N5I4	GO:0010508
P63104	GO:0000122
P43362	GO:0000122
P22894	GO:0022617
P35240	GO:0008285
P35240	GO:0030036
P35240	GO:0030336
Q13214	GO:0007411
A0A0J9YX35	GO:0050853
A0A0J9YX35	GO:0006958
A0A0J9YX35	GO:0006911
A0A0J9YX35	GO:0050871
A0A0J9YX35	GO:0006910
A0A0J9YX35	GO:0045087
P04196	GO:0008285
P04196	GO:0043065
P04196	GO:0061844
P04196	GO:0016525
Q9UIB8	GO:0032760
Q9UIB8	GO:0042110
Q5TA76	GO:0050829
Q5TA76	GO:0050830
Q9P2X7	GO:0008285
P01210	GO:0007218
Q9UBD3	GO:0070098
Q9UBD3	GO:0071346
Q9UBD3	GO:0070374
Q9UBD3	GO:0071347
Q5TDH0	GO:0016485
P07948	GO:0007169
P07948	GO:0046777
P07948	GO:0045087
P07948	GO:0008285
P28907	GO:0097190
P42765	GO:0006635
P42765	GO:0071456
Q14565	GO:0007283
Q92187	GO:0007399
Q9UHQ4	GO:0006888
Q9UHQ4	GO:0001649
O95977	GO:0007189
Q96GD4	GO:0032091
Q96GD4	GO:0000122
Q96GD4	GO:0046777
Q96GD4	GO:0000281
Q6P5S7	GO:1902600
Q9NWM0	GO:0006805
Q92917	GO:0000398
Q969F8	GO:0007218
O95201	GO:0000122
Q15102	GO:0007399
Q15102	GO:0007420
Q6SJ93	GO:0006260
Q9Y385	GO:0030433
P14174	GO:0030336
P14174	GO:0032760
P14174	GO:0033138
P14174	GO:0070374
P21580	GO:0071222
P21580	GO:0016579
P21580	GO:0070936
P05177	GO:0006805
Q15382	GO:0016241
Q8IYY4	GO:0060271
Q8IYY4	GO:0032880
Q86V25	GO:0045766
Q86V25	GO:0001938
P40337	GO:0008285
P40337	GO:0050821
P40337	GO:0071456
Q5VV41	GO:0090630
Q9BY76	GO:0045766
Q9UJ41	GO:0006612
P30044	GO:0006954
P30044	GO:0034599
Q9UPQ4	GO:0043065
Q9UPQ4	GO:0045087
P49848	GO:0045786
P49848	GO:0006367
P49848	GO:0051123
P49848	GO:0060261
P49848	GO:0006282
P49848	GO:0043966
P49848	GO:0006366
Q9BRG2	GO:0033138
P60891	GO:0007399
Q13356	GO:0072659
Q8IXL6	GO:0046777
Q9Y6P5	GO:0042149
P21796	GO:0030855
P21796	GO:0006915
O76050	GO:0008285
O76050	GO:0043065
O76050	GO:0007399
Q93077	GO:0008285
Q8NHJ6	GO:0032720
P41208	GO:0000278
Q14213	GO:0032729
P21728	GO:0007189
P21728	GO:0007187
Q8WTX9	GO:0006612
Q16552	GO:0032760
Q16552	GO:0006915
Q16552	GO:0032731
Q16552	GO:0032755
P15880	GO:0002181
Q16718	GO:0006120
Q16718	GO:0032981
Q16718	GO:0042776
A0A087X179	GO:0090630
P19404	GO:0006120
P19404	GO:0042776
P19404	GO:0007399
Q6NUN9	GO:0000122
P22362	GO:0071356
P22362	GO:0070098
P22362	GO:0071346
P22362	GO:0070374
P22362	GO:0006954
P22362	GO:0071347
P22362	GO:0007204
P25774	GO:0022617
P25774	GO:0002250
P25774	GO:0016485
Q9H4X1	GO:0008285
Q9H4X1	GO:0016525
Q9H4X1	GO:0071456
Q9H257	GO:0046330
Q9H257	GO:0043123
Q9H257	GO:0051092
Q9H257	GO:0032755
A6NLP5	GO:0060271
P15248	GO:0006954
P35269	GO:0032091
P35269	GO:0006367
P63241	GO:0098586
Q8NCW6	GO:0016266
Q9NZ20	GO:0060271
Q9NZ20	GO:0043524
Q9HA72	GO:0043065
Q9UI46	GO:0007018
P42229	GO:0001938
Q86V97	GO:0070936
O95377	GO:0008544
O60870	GO:0006260
Q9NRF9	GO:0006275
Q9NRF9	GO:0006334
Q9NRF9	GO:0043966
Q9NRF9	GO:0006260
O95813	GO:0007399
Q8N8V2	GO:0050830
Q8N8V2	GO:0051607
Q9BYH8	GO:0050729
O00506	GO:0046777
Q15654	GO:1901224
P08311	GO:0050830
P08311	GO:0022617
Q9UHY1	GO:0006888
O14770	GO:0007420
O75787	GO:0090263
Q8WYA0	GO:0060271
P31249	GO:0007160
P31249	GO:0009952
Q9NUU6	GO:0016579
Q9NYY1	GO:0042531
Q9H4B4	GO:0006915
Q9H4B4	GO:0000278
Q9H4B4	GO:0000122
Q9H4B4	GO:0000082
Q9H4B4	GO:0000086
Q9H9R9	GO:0006469
Q9HCP0	GO:0006897
Q9HCP0	GO:0090263
Q9HCP0	GO:0018105
Q9C0J9	GO:0000122
Q9BUN8	GO:0030433
Q8N1B4	GO:0042147
O95393	GO:0030336
O95393	GO:0060395
O95393	GO:0030509
O95393	GO:0030308
P10747	GO:0050852
P10747	GO:0042110
Q86WV6	GO:0045087
Q14439	GO:0007268
Q99418	GO:0006897
Q99418	GO:0030036
P03891	GO:0006120
A0A1W2PN81	GO:0007268
A0A1W2PN81	GO:0042391
Q5BJH7	GO:0006888
Q8WUP2	GO:0098609
O95876	GO:0007399
Q9NY28	GO:0016266
P53778	GO:0000165
P53778	GO:0018105
P07911	GO:0008285
P07911	GO:0006968
H7C241	GO:0070830
O43293	GO:0006915
O43293	GO:0046777
O43293	GO:0090263
O43293	GO:0071346
O43293	GO:0017148
P51970	GO:0006120
Q14CB8	GO:0051056
Q03181	GO:0006915
Q03181	GO:0097190
Q03181	GO:0008203
Q03181	GO:0050728
P43121	GO:0001525
Q8TB73	GO:0001525
Q8TB73	GO:0071456
P08709	GO:0051897
P08709	GO:0016485
C9JDP6	GO:0070830
P18085	GO:0060271
P18085	GO:0006888
P18085	GO:0006890
Q7RTS6	GO:1902600
Q9BUP3	GO:0046777
Q04917	GO:0021762
Q96HU1	GO:0090630
Q5UE93	GO:0045766
Q5UE93	GO:0043406
P23141	GO:0030855
P23141	GO:0008203
P04798	GO:0006805
Q53GA4	GO:0006915
Q02363	GO:0000122
Q02363	GO:2000045
P52566	GO:0007266
P28324	GO:0000122
Q6KF10	GO:0060395
Q6KF10	GO:0030509
Q9NSD5	GO:0035725
Q05BQ5	GO:0000724
Q8TDQ0	GO:0032720
Q8TDQ0	GO:0032760
Q8TDQ0	GO:0032088
Q9H227	GO:0050821
P29965	GO:0042102
P29965	GO:0007229
P29965	GO:0051092
O14867	GO:0000122
P61812	GO:0014068
P61812	GO:0060395
P61812	GO:0007179
P61812	GO:0030307
P61812	GO:0009611
P61812	GO:0030509
P61812	GO:0016525
P61812	GO:0007507
P61812	GO:1902895
P61812	GO:0030308
Q9UKD1	GO:0006366
P20292	GO:0071277
Q6A163	GO:0030855
Q6A163	GO:0045109
P11021	GO:0030433
P11021	GO:0042149
P11021	GO:0021762
Q92908	GO:0008584
Q92908	GO:0000122
Q92908	GO:0030855
Q92908	GO:0045766
Q86SJ2	GO:0007420
O00258	GO:0050821
P46091	GO:0007218
Q14165	GO:0006487
O15353	GO:0008544
Q96B97	GO:0050871
Q96B97	GO:0008360
Q92845	GO:0007018
O43752	GO:0032880
O43752	GO:0006906
O43752	GO:0042147
O43502	GO:0000724
Q8N8S7	GO:0007411
P56278	GO:0033138
O95429	GO:0071356
Q9NR55	GO:0000122
P49005	GO:0006260
P40121	GO:0022617
Q14050	GO:0008584
Q13077	GO:0070534
Q13077	GO:0051092
P13725	GO:0051897
P13725	GO:0042531
P13725	GO:0008285
P13725	GO:0033138
P13725	GO:0050729
P13725	GO:0014068
Q15306	GO:0042110
Q16842	GO:0016266
Q9NVV9	GO:0000122
P26371	GO:0008544
O43557	GO:0071260
O43557	GO:0006915
O43557	GO:1901224
O43557	GO:0042110
P07711	GO:0002250
O60711	GO:0007179
P47974	GO:0071356
P47974	GO:0009611
Q8WVR3	GO:0060271
Q9BQC6	GO:0032543
Q9H9J2	GO:0032543
P04234	GO:0050852
P04234	GO:0002250
P42685	GO:0007169
P42685	GO:0045087
P42685	GO:0000122
Q9H9H4	GO:0090148
Q9H9H4	GO:0016236
Q9H9H4	GO:0006612
Q8NCL4	GO:0016266
Q86UX7	GO:0007160
Q86UX7	GO:0007229
P17405	GO:0043065
P17405	GO:0007399
P17405	GO:0071277
Q96NR8	GO:0007601
O14966	GO:0006888
O14966	GO:0042147
O14966	GO:0007030
O14966	GO:0042110
P30838	GO:0006805
Q5T2W1	GO:0072659
P49116	GO:0000122
P26447	GO:0043123
Q07021	GO:0051897
Q07021	GO:0043065
Q07021	GO:0000122
Q9NYG8	GO:0071260
Q8N4N8	GO:0007018
P80162	GO:0071222
P80162	GO:0006954
O95297	GO:0007169
A0A0B4J1X8	GO:0050853
A0A0B4J1X8	GO:0006958
A0A0B4J1X8	GO:0006911
A0A0B4J1X8	GO:0050871
A0A0B4J1X8	GO:0006910
A0A0B4J1X8	GO:0045087
P46779	GO:0002181
Q9BUL8	GO:0043406
Q9BUL8	GO:0050821
Q9BUL8	GO:0033138
Q9NYB0	GO:0033138
Q9NYB0	GO:1901224
P62837	GO:0051865
P62837	GO:0070936
P19525	GO:0051092
P19525	GO:0008285
P19525	GO:0045071
Q9UNW8	GO:0000082
Q9C019	GO:0051092
Q9C019	GO:0045087
P83876	GO:0000398
P02656	GO:0042632
Q9ULZ1	GO:1902895
P58004	GO:0042149
Q9NR50	GO:0050852
Q8NEP3	GO:0060271
P55347	GO:0006366
Q9C037	GO:0045087
Q96RN5	GO:0060261
Q96RN5	GO:0032968
Q96RN5	GO:0051123
Q9Y295	GO:0002181
P61019	GO:0006888
P61019	GO:0007030
A0A1W2PP81	GO:0051123
Q04844	GO:0007268
Q04844	GO:0006936
Q04844	GO:0042391
Q9Y216	GO:0006470
Q9H307	GO:0000398
O15156	GO:0006366
Q8TC44	GO:0060271
P12645	GO:0010862
P12645	GO:0060395
Q9UJY5	GO:0042147
P19883	GO:0000122
O43930	GO:0018105
Q9HB65	GO:0032968
Q9HB65	GO:0007283
O14901	GO:0008285
O14901	GO:0043065
O14901	GO:0000122
O95471	GO:0070830
Q8NDB2	GO:0050853
Q9NPG8	GO:0006612
Q9NZ32	GO:0007018
A0A0C4DH38	GO:0050853
A0A0C4DH38	GO:0006958
A0A0C4DH38	GO:0006911
A0A0C4DH38	GO:0006910
A0A0C4DH38	GO:0045087
P05362	GO:0070374
Q13492	GO:0032880
Q96LK0	GO:0060271
Q9UKA2	GO:0031146
Q0VAK6	GO:0007015
Q0VAK6	GO:0006936
Q8TDF6	GO:0007169
Q587J8	GO:0032880
O43815	GO:0008285
Q9UKC9	GO:0031146
O15305	GO:0006487
P03923	GO:0006120
P03923	GO:0032981
P03923	GO:0042776
Q6VVX0	GO:0006805
P01225	GO:0007179
Q3V5L5	GO:0006487
Q9Y221	GO:0042273
Q8WU20	GO:0007169
Q9H7T9	GO:0000724
Q02078	GO:0000165
Q02078	GO:0007517
Q02078	GO:0000122
Q02078	GO:0007507
Q02078	GO:0071277
P62995	GO:0000381
P62995	GO:0000398
Q96SZ6	GO:0007420
O96020	GO:0000079
O96020	GO:0000082
O95926	GO:0000398
P19387	GO:0006366
Q08722	GO:0007229
Q08722	GO:0050729
P17861	GO:0045766
O43251	GO:0000381
O43251	GO:0007399
P17706	GO:0008285
Q15116	GO:0006915
Q9NZ63	GO:0000398
Q5PSV4	GO:0030336
Q5PSV4	GO:0030512
Q5PSV4	GO:0016575
Q8TD23	GO:0032088
Q8TD23	GO:0000122
O75084	GO:0046330
O75084	GO:0060070
Q10981	GO:0005975
P19784	GO:0018107
P19784	GO:0018105
Q96FF9	GO:0000278
Q96FF9	GO:0007080
P62891	GO:0061844
Q15910	GO:0043406
Q15910	GO:0000122
P21554	GO:0007189
P21554	GO:0007187
O95754	GO:0007411
O95754	GO:0007399
P52736	GO:0000122
Q9Y5V3	GO:0000122
Q9Y266	GO:0007080
P30556	GO:0019722
P30556	GO:0007200
P30556	GO:0050729
P30556	GO:0006954
P30556	GO:0007266
P30556	GO:0007204
Q8IYI6	GO:0022617
Q8IYI6	GO:0016241
Q8IYI6	GO:0006887
Q8IYI6	GO:0090148
Q8IYI6	GO:0000281
A0A0B4J1V7	GO:0006958
A0A0B4J1V7	GO:0050871
A0A0B4J1V7	GO:0006910
A0A0B4J1V7	GO:0045087
P20749	GO:0032088
Q9BZ23	GO:0001525
P51114	GO:0006915
P51114	GO:0007517
P51114	GO:0000381
Q9UKP3	GO:0007517
P31268	GO:0009952
P31268	GO:0001525
Q86Y39	GO:0032981
Q86Y39	GO:0042776
O14879	GO:0051607
Q53F19	GO:0051607
P00748	GO:0045087
P00748	GO:0016485
Q6UX41	GO:0050852
P21246	GO:0007229
P21246	GO:0007399
Q9BQ31	GO:0071805
Q9HBV1	GO:0007507
Q9HBV1	GO:0042391
O14656	GO:0061077
P61353	GO:0006364
P14649	GO:0006936
P51451	GO:0045087
Q15459	GO:0000398
P80217	GO:0008285
P80217	GO:0050729
P62979	GO:0002181
Q99525	GO:0006334
Q9UK59	GO:0000398
Q9Y5J5	GO:0043065
P05556	GO:0007160
P05556	GO:0043065
P05556	GO:0051897
P05556	GO:0045766
P05556	GO:0006968
Q8NFA2	GO:0022617
Q9H845	GO:0032981
Q01726	GO:0007189
P24864	GO:0000079
P24864	GO:0000082
P01282	GO:0032880
P01282	GO:0007189
P01282	GO:0007200
P01282	GO:0001938
Q8WUM9	GO:0043123
O75251	GO:0006120
O75251	GO:0032981
O75251	GO:0042776
P34925	GO:0007169
P34925	GO:0060070
P34925	GO:0007411
O14531	GO:0007399
Q9UBX0	GO:0007420
Q9BRR9	GO:0051056
Q13519	GO:0007218
Q13519	GO:0007268
P55774	GO:0071356
P55774	GO:0070098
P55774	GO:0071346
P55774	GO:0070374
P55774	GO:0006954
P55774	GO:0071347
P48431	GO:0090090
P48431	GO:0001649
P48431	GO:0000122
P48431	GO:0009611
P34913	GO:0042632
Q9NV92	GO:0031398
Q9NV92	GO:0043123
P50897	GO:0043524
P50897	GO:0007399
P50897	GO:0007420
Q6NT76	GO:0000122
Q11201	GO:0016266
Q9UMX1	GO:0000122
Q8WVN6	GO:0043123
P28289	GO:0007015
P28289	GO:0006936
P13805	GO:0006936
P35680	GO:0060261
P21815	GO:0001649
Q9H756	GO:1901224
Q8TCG2	GO:0046854
O14763	GO:0043123
O14763	GO:0006915
O14763	GO:0071260
Q9NYP3	GO:0006260
P78562	GO:0016485
P43351	GO:0034599
P49716	GO:0006366
Q8WXD0	GO:0007189
P00846	GO:0042776
Q96AK3	GO:0051607
Q9Y466	GO:0007399
Q9Y466	GO:0000122
Q6UW60	GO:0016485
Q9NPB3	GO:0007601
P31040	GO:0042776
P31040	GO:0007399
Q14197	GO:0032543
O43318	GO:0050852
O43318	GO:0000165
O43318	GO:0043966
O00180	GO:0071805
O00180	GO:0035725
Q9NPZ5	GO:0005975
Q92985	GO:0045087
Q92985	GO:0000122
P00390	GO:0034599
Q9Y376	GO:0018105
Q96LT7	GO:0006897
P18621	GO:0002181
Q8WXF0	GO:0000381
Q8WXF0	GO:0000398
P29972	GO:0071456
P29972	GO:0071260
P29972	GO:0043154
P29972	GO:0050829
P29972	GO:0045766
Q8IYT1	GO:0007030
Q15722	GO:0006954
Q15722	GO:0006936
Q15722	GO:0007200
P09972	GO:0030855
P33992	GO:0006260
Q96C10	GO:0045087
P61086	GO:0070936
O14904	GO:0008285
O14904	GO:0060070
Q9H3Y6	GO:0007169
Q9H3Y6	GO:0045087
K9M1U5	GO:0098586
K9M1U5	GO:0051607
Q8TF47	GO:0000122
P36896	GO:0000082
P36896	GO:0018107
P36896	GO:0007399
Q16778	GO:0006334
Q9UHA7	GO:0006954
Q8N3J6	GO:0007420
Q9NP55	GO:0061844
Q9BVA1	GO:0000278
Q9H2C8	GO:0007608
Q9UGI8	GO:0008285
Q6Q0C0	GO:0006915
P23193	GO:0006366
P05107	GO:0006915
P05107	GO:0007160
P05107	GO:0007229
P05107	GO:0008360
P35368	GO:0007200
P35368	GO:0007204
P36871	GO:0005975
P07998	GO:0050830
P07998	GO:0051607
Q9NZM5	GO:0071456
Q9NZM5	GO:0032436
O95389	GO:0008285
O95389	GO:0016525
Q9UHH9	GO:0046854
Q9UHH9	GO:0043065
Q9UHH9	GO:0030308
Q9NP59	GO:0006879
P0C1H6	GO:0006334
O75190	GO:0032880
O75190	GO:0061077
O75190	GO:0045109
B1APH4	GO:0000122
Q9NZR1	GO:0007015
Q9NZR1	GO:0006936
Q9NZR1	GO:0007399
Q8TCS8	GO:0034599
Q99985	GO:0007411
P20963	GO:0050852
P20963	GO:0002250
Q96IK1	GO:0007080
Q9P0L0	GO:0006888
Q9P0L0	GO:0043123
P62070	GO:0001649
Q06710	GO:0007417
Q9HB14	GO:0071805
O00481	GO:0032729
Q53EZ4	GO:0000281
Q53EZ4	GO:0007080
Q96EY7	GO:0032543
Q6ZTR7	GO:0060271
Q08AE8	GO:0030036
Q9HC07	GO:0006487
Q9P055	GO:0030433
Q8TCY5	GO:0072659
Q8WVY7	GO:0006470
Q9BXS6	GO:0000281
Q96S65	GO:0006915
Q9HC62	GO:0031398
P35237	GO:0007605
P18859	GO:0021762
O75564	GO:0090263
P30048	GO:0051092
Q96E09	GO:0032436
Q14849	GO:0008203
Q86TD4	GO:0006897
Q75N03	GO:0098609
Q5T2T1	GO:0031334
Q5T2T1	GO:0070830
Q9H6L5	GO:0043524
Q969K3	GO:0070936
Q8WXD5	GO:0000398
Q7Z465	GO:0008285
Q7Z465	GO:0006915
P62633	GO:0042632
P62633	GO:0000122
Q9NSA3	GO:0032091
P48066	GO:0035725
Q9Y5K8	GO:0060271
Q9Y5K8	GO:0016241
Q9Y5K8	GO:1902600
P39905	GO:0043524
Q13242	GO:0000398
O60826	GO:0043123
P78369	GO:0070830
Q96ET8	GO:0009306
Q9BVC3	GO:0006275
Q8WXH5	GO:0046854
P26572	GO:0006487
P15260	GO:0098586
O15151	GO:0050821
O15151	GO:0071456
O15151	GO:0000122
P49862	GO:0022617
P49862	GO:0008544
Q99816	GO:0090148
Q99816	GO:0036258
P31371	GO:0008584
P31371	GO:0021762
Q01995	GO:0007517
O00487	GO:0000724
O00487	GO:0016579
Q8NI17	GO:0007169
Q8NI17	GO:0000165
P60520	GO:0016236
P60520	GO:0000422
P46937	GO:0030307
P46937	GO:0000122
Q10472	GO:0016266
Q14232	GO:0050852
P46977	GO:0006487
Q16626	GO:0008584
Q8WWY3	GO:0000398
Q96BF6	GO:0008285
Q96BF6	GO:0000122
A0A075B7E8	GO:0050853
A0A075B7E8	GO:0006958
A0A075B7E8	GO:0006911
A0A075B7E8	GO:0050871
A0A075B7E8	GO:0006910
A0A075B7E8	GO:0045087
Q9HAF1	GO:0006275
Q8N300	GO:0009306
Q8IXS8	GO:0046854
Q8IXS8	GO:0072659
Q00056	GO:0009952
Q8IZI9	GO:0098586
Q8IZI9	GO:0051607
Q8IZI9	GO:0045087
P21730	GO:0007200
P21730	GO:0070374
P21730	GO:0006968
P21730	GO:0007204
Q16851	GO:0007420
P17023	GO:0000122
Q969S9	GO:0032543
Q9UQR1	GO:0006968
Q9UQR1	GO:0021762
Q9UQR1	GO:0000122
P55085	GO:0032731
P55085	GO:0046330
P55085	GO:0051607
P55085	GO:0032755
P55085	GO:0032757
P55085	GO:0043123
P55085	GO:0007204
P01880	GO:0050853
P01880	GO:0050871
P01880	GO:0006910
P01880	GO:0002250
P01880	GO:0045087
Q32MQ0	GO:0008544
Q32MQ0	GO:0000122
A4QPH2	GO:0046854
Q6ZSU1	GO:0006805
Q8N3T1	GO:0016266
A8K5M9	GO:0008360
P98082	GO:0032091
P98082	GO:0000122
P98082	GO:0032436
P98082	GO:0007229
P98082	GO:0090090
P98082	GO:0010862
P50416	GO:0030855
P57082	GO:0001525
Q9BY41	GO:0000122
Q92482	GO:0071456
P33032	GO:0007189
P33032	GO:0007187
P57076	GO:0060271
Q99748	GO:0000165
Q99748	GO:0007399
P46092	GO:0019722
P46092	GO:0007204
Q16890	GO:0043406
Q16890	GO:0000086
Q14145	GO:0034599
P12429	GO:0045766
P12429	GO:0010595
Q9Y2X8	GO:0070534
Q8TBN0	GO:0006887
Q14677	GO:0006897
P04075	GO:0007015
P04075	GO:0008360
Q9NR23	GO:0010862
Q9NR23	GO:0060395
Q9NR23	GO:0030509
Q9HC23	GO:0006954
Q9HC23	GO:0007283
Q9HC23	GO:0007204
Q92930	GO:0060271
Q92930	GO:0009306
O14793	GO:0010862
O14793	GO:0060395
Q92826	GO:0008544
Q92826	GO:0001525
